ctime,openid,helloid,song,level
2018-01-28,oVdz500CSHZ5z4zxmiVfpmJg0AzQ,0,九张机,1
2018-01-28,oVdz503OW30OH13QSH1hi2FNiuo4,0,勇气,9
2018-01-28,oVdz50xcmsvJ8Ob0L3_sqA7YHG6s,0,爱河,7
2018-01-28,0,18174651,稻香,4
2018-01-28,oVdz50_xZ4FGHEiwzlq_G32Z-2GI,0,一不小心,4
2018-01-28,oVdz508b1JL2YhnvWiXKdFK9hP6I,0,暖暖,3
2018-01-28,oVdz50-sKDHn-H_zTJHPhdSZZrh8,0,尊严,5
2018-01-28,oVdz503DLJm4YTz_NZt-N5nYCvrI,0,王妃,1
2018-01-28,oVdz504PjximEDll_pje0Fr8xAEo,0,遇见,8
2018-01-28,oVdz507g42VL5UTFBPGcyqtwYVlo,0,天使的翅膀,1
2018-01-28,oVdz50z-YJhsyk-P1LjyuyKtxBo8,0,眉飞色舞,1
2018-01-28,oVdz509Cy9tJdRZIsRywuiTMElzs,0,稻香,3
2018-01-28,oVdz50wzgPXhnswopNe30FyVbFMU,0,女人花,2
2018-01-28,oVdz501jG2dJB8LJ8J-COOjSy5Vs,0,小星星,1
2018-01-28,oVdz50zy-EYLTQLTqImzbJp8ONOI,0,龙卷风,6
2018-01-28,oVdz50yIx-cLY2pT26Z1UBNx0UxQ,0,开始懂了,2
2018-01-28,oVdz501MpqF_sZWuKF-R7b0bequ0,0,要死就一定要死在你手里,1
2018-01-28,oVdz505iQh5sm0ITcraBOEy324rs,0,发如雪,2
2018-01-28,oVdz50yaI5FPR4l20CuFKzqi8iTc,0,至少还有你,2
2018-01-28,oVdz503OW30OH13QSH1hi2FNiuo4,0,大城小爱,9
2018-01-28,oVdz50_xZ4FGHEiwzlq_G32Z-2GI,0,放过,2
2018-01-28,oVdz503j3KqcweHApoaLMaKEYr2A,0,南山南,5
2018-01-28,oVdz5021fHl_anQ-9PzTOBYDaT6k,0,粉刷匠,1
2018-01-28,oVdz507AYzyPY76ChHQY1fxeU0hQ,0,男人Ktv,1
2018-01-28,oVdz50zQx5sPY4qIQJG3zSJnoI94,0,我的好兄弟,3
2018-01-28,oVdz502cqZEAk0gljeIIsE5bm69w,0,安静,16
2018-01-28,oVdz50z-YJhsyk-P1LjyuyKtxBo8,0,玩偶,1
2018-01-28,oVdz504hrSyaJaxU1RPQjwrS3x4k,0,我的小可爱,2
2018-01-28,oVdz5010YQAFVp8d-bwvEWOAqTSI,0,成全,5
2018-01-28,oVdz508b1JL2YhnvWiXKdFK9hP6I,0,过火,4
2018-01-28,oVdz504FScC491LDZHNT-zWNA9eA,0,成都,1
2018-01-28,oVdz506JXjgoAO3AJ5V7VfjI8J28,0,过火,5
2018-01-28,oVdz502cqZEAk0gljeIIsE5bm69w,0,速配程度,1
2018-01-28,oVdz507g42VL5UTFBPGcyqtwYVlo,0,我们都一样,4
2018-01-28,oVdz50261jmSSdY7OsOEW61OWpV0,0,丑八怪,2
2018-01-28,0,18181296,十年,6
2018-01-28,oVdz503j3KqcweHApoaLMaKEYr2A,0,南山南,1
2018-01-28,oVdz50z-YJhsyk-P1LjyuyKtxBo8,0,去爱,1
2018-01-28,oVdz501jG2dJB8LJ8J-COOjSy5Vs,0,小苹果,1
2018-01-28,oVdz50wzgPXhnswopNe30FyVbFMU,0,伤不起,1
2018-01-28,0,18181745,你是我的眼,9
2018-01-28,oVdz509c_FcczBqLbUNPvrDrdsuw,0,专属天使,3
2018-01-28,oVdz50yIx-cLY2pT26Z1UBNx0UxQ,0,莫斯科没有眼泪,1
2018-01-28,oVdz505iQh5sm0ITcraBOEy324rs,0,青花瓷-2008年央视春晚,10
2018-01-28,oVdz503OW30OH13QSH1hi2FNiuo4,0,放生,2
2018-01-28,oVdz504Nl70d3fuW70yqgIzxtZ_k,0,你是我的眼,1
2018-01-28,oVdz50zQx5sPY4qIQJG3zSJnoI94,0,离歌,1
2018-01-28,oVdz509Cy9tJdRZIsRywuiTMElzs,0,童话镇,3
2018-01-28,oVdz5046k5M_mUu2Z0V9Rpm7KjdI,0,男人歌,10
2018-01-28,oVdz508b1JL2YhnvWiXKdFK9hP6I,0,突然的自我,3
2018-01-28,oVdz50_xZ4FGHEiwzlq_G32Z-2GI,0,长安忆,7
2018-01-28,oVdz504FScC491LDZHNT-zWNA9eA,0,兄弟抱一下,1
2018-01-28,oVdz505iQh5sm0ITcraBOEy324rs,0,珊瑚海,1
2018-01-28,oVdz50zF3St2gcYeg0CtV8DjqlOU,0,爱转角,10
2018-01-28,oVdz50yaI5FPR4l20CuFKzqi8iTc,0,天黑黑,8
2018-01-28,oVdz50zyK6s7f3Nz5tfg69JVg2qg,0,朋友,8
2018-01-28,oVdz507g42VL5UTFBPGcyqtwYVlo,0,Super Star,5
2018-01-28,oVdz503v0lkDjYyrV3984IonUl3M,0,类似爱情,6
2018-01-28,0,18153610,童年,1
2018-01-28,oVdz5046k5M_mUu2Z0V9Rpm7KjdI,0,男人歌,1
2018-01-28,oVdz504hrSyaJaxU1RPQjwrS3x4k,0,新贵妃醉酒,8
2018-01-28,oVdz503DLJm4YTz_NZt-N5nYCvrI,0,醉赤壁,1
2018-01-28,oVdz50zF3St2gcYeg0CtV8DjqlOU,0,咱们结婚吧,4
2018-01-28,oVdz50261jmSSdY7OsOEW61OWpV0,0,小小,2
2018-01-28,oVdz50_xZ4FGHEiwzlq_G32Z-2GI,0,海海海,5
2018-01-28,oVdz50zyK6s7f3Nz5tfg69JVg2qg,0,朋友,2
2018-01-28,oVdz505a7If7t3OqPhflVmn-4lXA,0,今天,8
2018-01-28,oVdz505iQh5sm0ITcraBOEy324rs,0,开不了口,2
2018-01-28,oVdz5010YQAFVp8d-bwvEWOAqTSI,0,红日,2
2018-01-28,oVdz50zF3St2gcYeg0CtV8DjqlOU,0,最炫民族风,1
2018-01-28,oVdz503j3KqcweHApoaLMaKEYr2A,0,漂洋过海来看你,14
2018-01-28,oVdz50zQx5sPY4qIQJG3zSJnoI94,0,爱我别走,4
2018-01-28,oVdz504Nl70d3fuW70yqgIzxtZ_k,0,情非得已,4
2018-01-28,oVdz50xcmsvJ8Ob0L3_sqA7YHG6s,0,日不落,9
2018-01-28,oVdz503OW30OH13QSH1hi2FNiuo4,0,过火,5
2018-01-28,oVdz505ck9bqSpAm3nEfRLN31TUk,0,后来,3
2018-01-28,oVdz507AYzyPY76ChHQY1fxeU0hQ,0,我的一个道姑朋友,4
2018-01-28,oVdz50yaI5FPR4l20CuFKzqi8iTc,0,梦醒时分,1
2018-01-28,oVdz507g42VL5UTFBPGcyqtwYVlo,0,为你写诗,1
2018-01-28,oVdz508pbjzI9XivZrHypKViQ1fo,0,意外,9
2018-01-28,0,18181745,不浪漫罪名,2
2018-01-28,oVdz50469F-Ly3dJYyoCWDUNdKwU,0,爱我别走,8
2018-01-28,oVdz504hrSyaJaxU1RPQjwrS3x4k,0,后来,2
2018-01-28,oVdz509c_FcczBqLbUNPvrDrdsuw,0,此生不换,4
2018-01-28,oVdz50zQx5sPY4qIQJG3zSJnoI94,0,突然好想你,3
2018-01-28,oVdz504zsVtf9rSDgRzNuotTc7xE,0,没那么简单,2
2018-01-28,oVdz503v0lkDjYyrV3984IonUl3M,0,我想大声告诉你,9
2018-01-28,oVdz504hrSyaJaxU1RPQjwrS3x4k,0,痴心绝对,1
2018-01-28,oVdz504Fp4rqAFPtX7Lo23HcUgzs,0,丫头,3
2018-01-28,0,18153610,美人鱼,1
2018-01-28,oVdz50_xZ4FGHEiwzlq_G32Z-2GI,0,唐人,1
2018-01-28,oVdz50261jmSSdY7OsOEW61OWpV0,0,青春修炼手册,5
2018-01-28,oVdz508GKwYPdhsqhciw767-8LEE,0,一生中最爱,1
2018-01-28,oVdz50261jmSSdY7OsOEW61OWpV0,0,ACCESSORIES,1
2018-01-28,oVdz504Nl70d3fuW70yqgIzxtZ_k,0,莫斯科没有眼泪,3
2018-01-28,oVdz503j3KqcweHApoaLMaKEYr2A,0,那一次,3
2018-01-28,oVdz5010YQAFVp8d-bwvEWOAqTSI,0,青春修炼手册,2
2018-01-28,oVdz504hrSyaJaxU1RPQjwrS3x4k,0,给你们,1
2018-01-28,oVdz50we0UQ_VaWFK4n30e2vOBB4,0,好想再爱你,5
2018-01-28,oVdz505iQh5sm0ITcraBOEy324rs,0,回到过去,5
2018-01-28,oVdz50w_FYH3tLziVuKvlgTCp8HU,0,认真的雪,9
2018-01-28,oVdz507ko0bsqQaNdOi71uYk2Ecs,0,后来,1
2018-01-28,oVdz509Cy9tJdRZIsRywuiTMElzs,0,带你去旅行,10
2018-01-28,oVdz505iQh5sm0ITcraBOEy324rs,0,好久不见,1
2018-01-28,oVdz504HXxb1Q4a54QtngD9DEg40,0,我的好兄弟,6
2018-01-28,oVdz50zQx5sPY4qIQJG3zSJnoI94,0,死了都要爱,1
2018-01-28,oVdz50974JPutyO1PqEg2kvzemhg,0,再见二丁目,5
2018-01-28,oVdz50ytkMmf5h-cKsxKhj_k5CK8,0,记得,3
2018-01-28,oVdz507AYzyPY76ChHQY1fxeU0hQ,0,她说,8
2018-01-28,oVdz50zyK6s7f3Nz5tfg69JVg2qg,0,喜欢你,13
2018-01-28,oVdz500a4hirCJyiLxhWTnoo5XV4,0,只想一生跟你走,3
2018-01-28,oVdz505iQh5sm0ITcraBOEy324rs,0,续雪,1
2018-01-28,oVdz507g42VL5UTFBPGcyqtwYVlo,0,大海,5
2018-01-28,oVdz504HXxb1Q4a54QtngD9DEg40,0,过火,1
2018-01-28,oVdz5046k5M_mUu2Z0V9Rpm7KjdI,0,心雨,5
2018-01-28,oVdz50yaI5FPR4l20CuFKzqi8iTc,0,后来,2
2018-01-28,oVdz50yIx-cLY2pT26Z1UBNx0UxQ,0,好心分手,1
2018-01-28,0,18153610,问心无愧,1
2018-01-28,oVdz50261jmSSdY7OsOEW61OWpV0,0,当你老了,1
2018-01-28,oVdz509c_FcczBqLbUNPvrDrdsuw,0,童话,6
2018-01-28,oVdz50y1pX1Z_93ym7ySKYZio3sk,0,明天过后,1
2018-01-28,oVdz506V6ffBUdKqFJX00aNqBfM8,0,热气球,3
2018-01-28,oVdz504Fp4rqAFPtX7Lo23HcUgzs,0,对不起我还爱你,7
2018-01-28,0,18181745,独家记忆,7
2018-01-28,oVdz509Cy9tJdRZIsRywuiTMElzs,0,莫斯科没有眼泪,2
2018-01-28,oVdz507g42VL5UTFBPGcyqtwYVlo,0,想太多,3
2018-01-28,oVdz50xAjbxhP-GGeorCvelKcHwQ,0,谁明浪子心,1
2018-01-28,oVdz502BUCSLD62sFS3EAMcCDlSU,0,搁浅,8
2018-01-28,oVdz504zsVtf9rSDgRzNuotTc7xE,0,独家记忆,13
2018-01-28,oVdz50w_FYH3tLziVuKvlgTCp8HU,0,丑八怪,6
2018-01-28,oVdz50zQx5sPY4qIQJG3zSJnoI94,0,红玫瑰,5
2018-01-28,oVdz504Fp4rqAFPtX7Lo23HcUgzs,0,GOODBYE,1
2018-01-28,oVdz508pbjzI9XivZrHypKViQ1fo,0,追光者,2
2018-01-28,oVdz507g42VL5UTFBPGcyqtwYVlo,0,爱我别走,1
2018-01-28,oVdz50469F-Ly3dJYyoCWDUNdKwU,0,半岛铁盒,21
2018-01-28,oVdz50ytkMmf5h-cKsxKhj_k5CK8,0,她说,1
2018-01-28,oVdz5043au7rlUEJcZkATDL0JqiY,0,约定,8
2018-01-28,oVdz50we0UQ_VaWFK4n30e2vOBB4,0,心雨,9
2018-01-28,oVdz502QVmGc-kYAATbSCjZ1fU7k,0,没那么简单,5
2018-01-28,oVdz50_xZ4FGHEiwzlq_G32Z-2GI,0,巴黎夜雨,5
2018-01-28,oVdz50zbBGRfamoVNLaLkRFTmeug,0,等一分钟,2
2018-01-28,oVdz504HXxb1Q4a54QtngD9DEg40,0,凡人歌,6
2018-01-28,oVdz50yaI5FPR4l20CuFKzqi8iTc,0,你不知道的事,1
2018-01-28,oVdz504hrSyaJaxU1RPQjwrS3x4k,0,醉赤壁,2
2018-01-28,oVdz50y1pX1Z_93ym7ySKYZio3sk,0,丑八怪,2
2018-01-28,oVdz508pbjzI9XivZrHypKViQ1fo,0,单身情歌,1
2018-01-28,oVdz506V6ffBUdKqFJX00aNqBfM8,0,那些你很冒险的梦,4
2018-01-28,oVdz5043au7rlUEJcZkATDL0JqiY,0,AMANI,1
2018-01-28,oVdz50974JPutyO1PqEg2kvzemhg,0,雪人,7
2018-01-28,oVdz50--mMctOOTi5TuVzUtDmgPw,0,玻璃之情,2
2018-01-28,oVdz50_kmlX-3p6PdWXuu_3Kc_6I,0,我很快乐,11
2018-01-28,oVdz50yg-OvotBk-gK_FfvvRKJys,0,十年,2
2018-01-28,oVdz500CSHZ5z4zxmiVfpmJg0AzQ,0,十年,1
2018-01-28,oVdz507AYzyPY76ChHQY1fxeU0hQ,0,最长的电影,11
2018-01-28,oVdz504lvLOqpvYweEn5nizMBPqQ,0,王妃,1
2018-01-28,oVdz509RxdFcaSYeWbLGGj444HQ4,0,爸爸去哪儿,1
2018-01-28,oVdz5030X-ZBGESQZYNxsvr-vrmU,0,最炫民族风,1
2018-01-28,oVdz50yIx-cLY2pT26Z1UBNx0UxQ,0,类似爱情,4
2018-01-28,oVdz50-rH6BBZpInL8Et3N83NP6Q,0,欧若拉,9
2018-01-28,oVdz5046k5M_mUu2Z0V9Rpm7KjdI,0,窗外,2
2018-01-28,oVdz5043au7rlUEJcZkATDL0JqiY,0,Amani,1
2018-01-28,oVdz509c_FcczBqLbUNPvrDrdsuw,0,分手快乐,3
2018-01-28,oVdz503v0lkDjYyrV3984IonUl3M,0,唯独你是不可取替,1
2018-01-28,oVdz509Cy9tJdRZIsRywuiTMElzs,0,小酒窝,8
2018-01-28,oVdz500OwPVnvLCmhtN5pIrnfMmc,0,倒带,13
2018-01-28,oVdz507LL0RlZEeWn7BZi66pTxT8,0,淋雨一直走,1
2018-01-28,oVdz507g42VL5UTFBPGcyqtwYVlo,0,隐形的翅膀,8
2018-01-28,oVdz502BUCSLD62sFS3EAMcCDlSU,0,心雨,4
2018-01-28,oVdz50xAjbxhP-GGeorCvelKcHwQ,0,再见亦是泪,13
2018-01-28,oVdz50w_FYH3tLziVuKvlgTCp8HU,0,让我为你唱首歌,8
2018-01-28,oVdz50zbBGRfamoVNLaLkRFTmeug,0,天竺少女,1
2018-01-28,oVdz508pbjzI9XivZrHypKViQ1fo,0,红色高跟鞋,2
2018-01-28,oVdz504Fp4rqAFPtX7Lo23HcUgzs,0,那就这样吧,13
2018-01-28,0,18181745,小情歌,2
2018-01-28,oVdz50-CI4p-di3h7P100yxZmg1o,0,捉泥鳅,3
2018-01-28,oVdz500a4hirCJyiLxhWTnoo5XV4,0,冷雨夜,3
2018-01-28,oVdz505iQh5sm0ITcraBOEy324rs,0,红豆,7
2018-01-28,oVdz5043au7rlUEJcZkATDL0JqiY,0,你瞒我瞒,1
2018-01-28,oVdz50yaI5FPR4l20CuFKzqi8iTc,0,月亮代表我的心,5
2018-01-28,0,17594597,其实,5
2018-01-28,oVdz50_xZ4FGHEiwzlq_G32Z-2GI,0,时间煮雨,5
2018-01-28,oVdz50--mMctOOTi5TuVzUtDmgPw,0,说谎,4
2018-01-28,oVdz50_kmlX-3p6PdWXuu_3Kc_6I,0,两只老虎,1
2018-01-28,oVdz504lvLOqpvYweEn5nizMBPqQ,0,好心分手,1
2018-01-28,oVdz507ywE70hpHJmEj1r2RbC2EY,0,谁的青春不迷茫,1
2018-01-28,oVdz500OwPVnvLCmhtN5pIrnfMmc,0,广岛之恋,2
2018-01-28,oVdz5046k5M_mUu2Z0V9Rpm7KjdI,0,窗外,1
2018-01-28,oVdz5010YQAFVp8d-bwvEWOAqTSI,0,HEART,9
2018-01-28,oVdz504g12VuRULs9Xc8mQlKYNxk,0,你爱我像谁,9
2018-01-28,oVdz500CSHZ5z4zxmiVfpmJg0AzQ,0,小酒窝,4
2018-01-28,oVdz50y1pX1Z_93ym7ySKYZio3sk,0,时间煮雨,1
2018-01-28,oVdz504HXxb1Q4a54QtngD9DEg40,0,兄弟,6
2018-01-28,oVdz50yIx-cLY2pT26Z1UBNx0UxQ,0,突然的自我,1
2018-01-28,oVdz50-rH6BBZpInL8Et3N83NP6Q,0,爱囚,5
2018-01-28,oVdz504Fp4rqAFPtX7Lo23HcUgzs,0,多情的人总被无情的伤,3
2018-01-28,oVdz5043au7rlUEJcZkATDL0JqiY,0,谁伴我闯荡,2
2018-01-28,oVdz50yg-OvotBk-gK_FfvvRKJys,0,富士山下,5
2018-01-28,oVdz507g42VL5UTFBPGcyqtwYVlo,0,偏爱,4
2018-01-28,oVdz507AYzyPY76ChHQY1fxeU0hQ,0,你是我的眼,17
2018-01-28,oVdz503v0lkDjYyrV3984IonUl3M,0,只是太爱你,4
2018-01-28,oVdz508pbjzI9XivZrHypKViQ1fo,0,绅士,7
2018-01-28,oVdz509c_FcczBqLbUNPvrDrdsuw,0,今生你作伴,4
2018-01-28,oVdz507AYzyPY76ChHQY1fxeU0hQ,0,Play,1
2018-01-28,oVdz509Cy9tJdRZIsRywuiTMElzs,0,天后,5
2018-01-28,oVdz504g12VuRULs9Xc8mQlKYNxk,0,我的好兄弟,4
2018-01-28,oVdz500OwPVnvLCmhtN5pIrnfMmc,0,后来,2
2018-01-28,0,17977447,十年,1
2018-01-28,oVdz50_kmlX-3p6PdWXuu_3Kc_6I,0,小苹果,1
2018-01-28,oVdz5065_zYKmQQz21njBV_ktAXc,0,流着泪说分手,2
2018-01-28,oVdz504XTMd65CauPt6Euqr4CQrQ,0,小跳蛙,6
2018-01-28,oVdz500a4hirCJyiLxhWTnoo5XV4,0,午夜怨曲,2
2018-01-28,oVdz50_xZ4FGHEiwzlq_G32Z-2GI,0,咆哮,4
2018-01-28,oVdz502QVmGc-kYAATbSCjZ1fU7k,0,画心,6
2018-01-28,oVdz505iQh5sm0ITcraBOEy324rs,0,爱久见人心,1
2018-01-28,oVdz50974JPutyO1PqEg2kvzemhg,0,会过去的,12
2018-01-28,oVdz50-rH6BBZpInL8Et3N83NP6Q,0,以后的以后,8
2018-01-28,oVdz504Fp4rqAFPtX7Lo23HcUgzs,0,被伤过的心还可以爱谁,3
2018-01-28,oVdz505iQh5sm0ITcraBOEy324rs,0,孤单北半球,1
2018-01-28,0,18196965,想把我唱给你听,1
2018-01-28,oVdz5030X-ZBGESQZYNxsvr-vrmU,0,匆匆那年,6
2018-01-28,oVdz500CSHZ5z4zxmiVfpmJg0AzQ,0,一眼万年,7
2018-01-28,oVdz50_xZ4FGHEiwzlq_G32Z-2GI,0,上瘾,1
2018-01-28,oVdz500OwPVnvLCmhtN5pIrnfMmc,0,红豆,3
2018-01-28,oVdz507g42VL5UTFBPGcyqtwYVlo,0,不得不爱,2
2018-01-28,oVdz50--mMctOOTi5TuVzUtDmgPw,0,绅士,9
2018-01-28,oVdz507LL0RlZEeWn7BZi66pTxT8,0,明天的明天的明天,1
2018-01-28,oVdz50y1pX1Z_93ym7ySKYZio3sk,0,隐形的翅膀,4
2018-01-28,oVdz506miMa5YXCh9ktmev7bO4us,0,过火,5
2018-01-28,oVdz508pbjzI9XivZrHypKViQ1fo,0,逆战,6
2018-01-28,oVdz504g12VuRULs9Xc8mQlKYNxk,0,冰雨,6
2018-01-28,oVdz5043au7rlUEJcZkATDL0JqiY,0,过火,1
2018-01-28,oVdz50yIx-cLY2pT26Z1UBNx0UxQ,0,舍不得,7
2018-01-28,oVdz505iQh5sm0ITcraBOEy324rs,0,爱你不是两三天,1
2018-01-28,oVdz503v0lkDjYyrV3984IonUl3M,0,可惜我是水瓶座,3
2018-01-28,oVdz5026KsGWr6-g08u5t5Tmt5lM,0,遥远的她,3
2018-01-28,oVdz504zsVtf9rSDgRzNuotTc7xE,0,说谎,10
2018-01-28,oVdz50_xZ4FGHEiwzlq_G32Z-2GI,0,十二月的奇迹,2
2018-01-28,oVdz502BUCSLD62sFS3EAMcCDlSU,0,我不配,21
2018-01-28,oVdz508pbjzI9XivZrHypKViQ1fo,0,相依为命,1
2018-01-28,oVdz500CSHZ5z4zxmiVfpmJg0AzQ,0,背对背拥抱,3
2018-01-28,oVdz500OwPVnvLCmhtN5pIrnfMmc,0,此生不换,1
2018-01-28,oVdz5065_zYKmQQz21njBV_ktAXc,0,你就不要想起我,2
2018-01-28,oVdz50w9QkrnE08gEEceGOcj-rIw,0,尽头,5
2018-01-28,0,17977447,再见,8
2018-01-28,oVdz50-CI4p-di3h7P100yxZmg1o,0,最炫民族风,3
2018-01-28,oVdz50wIZ2fwJi9zVlGj5kf80VAY,0,怀念青春,3
2018-01-28,oVdz50-rH6BBZpInL8Et3N83NP6Q,0,一万个舍不得,8
2018-01-28,oVdz504ihdBfuzFLj4MuvcW2lfpQ,0,童年,3
2018-01-28,oVdz504ihdBfuzFLj4MuvcW2lfpQ,0,童年,3
2018-01-28,oVdz5034wWpuX7S5k2LTnt9Kxyzo,0,小永远,3
2018-01-28,0,18189839,你是我的眼,1
2018-01-28,oVdz504g12VuRULs9Xc8mQlKYNxk,0,练习,3
2018-01-28,oVdz504ihdBfuzFLj4MuvcW2lfpQ,0,你是我的眼,1
2018-01-28,oVdz500OwPVnvLCmhtN5pIrnfMmc,0,至少还有你,3
2018-01-28,oVdz502BUCSLD62sFS3EAMcCDlSU,0,甜甜的,8
2018-01-28,oVdz5081gi9dDE2aiaoynD5ukhNA,0,安静,1
2018-01-28,oVdz500a4hirCJyiLxhWTnoo5XV4,0,等你等到我心痛,1
2018-01-28,oVdz50yg-OvotBk-gK_FfvvRKJys,0,岁月如歌,1
2018-01-28,oVdz5033ezt3v_j0X1Rn34euKTyU,0,我怀念的,4
2018-01-28,oVdz5043au7rlUEJcZkATDL0JqiY,0,冰雨,1
2018-01-28,oVdz5081gi9dDE2aiaoynD5ukhNA,0,倒带,1
2018-01-28,oVdz50-CI4p-di3h7P100yxZmg1o,0,我是一只小小鸟,2
2018-01-28,oVdz501oXuiqBJmasVLkQmW9ZALs,0,让泪化作相思雨,1
2018-01-28,oVdz507jl5WzaSm3KAsRIbx0I2tw,0,追光者,3
2018-01-28,oVdz504zsVtf9rSDgRzNuotTc7xE,0,等一分钟,5
2018-01-28,oVdz502BUCSLD62sFS3EAMcCDlSU,0,青花瓷,4
2018-01-28,oVdz507ywE70hpHJmEj1r2RbC2EY,0,爱河,1
2018-01-28,oVdz5046k5M_mUu2Z0V9Rpm7KjdI,0,ACCESSORIES,1
2018-01-28,oVdz50yIx-cLY2pT26Z1UBNx0UxQ,0,我是一只小小鸟,1
2018-01-28,oVdz50y1pX1Z_93ym7ySKYZio3sk,0,长安忆,5
2018-01-28,oVdz50-rH6BBZpInL8Et3N83NP6Q,0,又见炊烟,5
2018-01-28,oVdz5010YQAFVp8d-bwvEWOAqTSI,0,王妃,1
2018-01-28,oVdz502QVmGc-kYAATbSCjZ1fU7k,0,安静了,4
2018-01-28,oVdz5033ezt3v_j0X1Rn34euKTyU,0,独家记忆,1
2018-01-28,oVdz507g42VL5UTFBPGcyqtwYVlo,0,美丽的神话,7
2018-01-28,oVdz50--mMctOOTi5TuVzUtDmgPw,0,刚刚好,4
2018-01-28,oVdz507AYzyPY76ChHQY1fxeU0hQ,0,离歌,7
2018-01-28,oVdz50974JPutyO1PqEg2kvzemhg,0,够钟,1
2018-01-28,oVdz50-CI4p-di3h7P100yxZmg1o,0,葫芦娃,2
2018-01-28,oVdz50w9QkrnE08gEEceGOcj-rIw,0,九张机,7
2018-01-28,0,17977447,一场游戏一场梦,6
2018-01-28,0,18189839,你是我的眼,4
2018-01-28,oVdz502QVmGc-kYAATbSCjZ1fU7k,0,爱情转移,1
2018-01-28,oVdz5010YQAFVp8d-bwvEWOAqTSI,0,大海,1
2018-01-28,oVdz50w9QkrnE08gEEceGOcj-rIw,0,九张机,1
2018-01-28,oVdz504ihdBfuzFLj4MuvcW2lfpQ,0,宁夏,5
2018-01-28,oVdz507g42VL5UTFBPGcyqtwYVlo,0,清明雨上,3
2018-01-28,oVdz50y1pX1Z_93ym7ySKYZio3sk,0,小酒窝,2
2018-01-28,oVdz500a4hirCJyiLxhWTnoo5XV4,0,真爱,1
2018-01-28,oVdz509RxdFcaSYeWbLGGj444HQ4,0,男人海洋,8
2018-01-28,oVdz507AYzyPY76ChHQY1fxeU0hQ,0,K歌之王,1
2018-01-28,0,18143395,黄昏晓,6
2018-01-28,oVdz5043au7rlUEJcZkATDL0JqiY,0,遥远的她,4
2018-01-28,oVdz502QVmGc-kYAATbSCjZ1fU7k,0,爱的就是你,4
2018-01-28,oVdz5034wWpuX7S5k2LTnt9Kxyzo,0,我可以抱你吗,12
2018-01-28,oVdz50y1pX1Z_93ym7ySKYZio3sk,0,心墙,1
2018-01-28,oVdz500CSHZ5z4zxmiVfpmJg0AzQ,0,画心,6
2018-01-28,oVdz50_zPRwne17Kz79o4P0DuXE8,0,说谎,1
2018-01-28,0,18196965,想把我唱给你听,1
2018-01-28,oVdz501oXuiqBJmasVLkQmW9ZALs,0,我愿意,5
2018-01-28,oVdz50-rH6BBZpInL8Et3N83NP6Q,0,爱的主打歌,11
2018-01-28,oVdz50yIx-cLY2pT26Z1UBNx0UxQ,0,吻得太逼真,2
2018-01-28,oVdz504zsVtf9rSDgRzNuotTc7xE,0,突然好想你,11
2018-01-28,oVdz503v0lkDjYyrV3984IonUl3M,0,我很想爱他,7
2018-01-28,oVdz50_zPRwne17Kz79o4P0DuXE8,0,灰色头像,1
2018-01-28,oVdz506miMa5YXCh9ktmev7bO4us,0,天后,15
2018-01-28,oVdz50z-KBGy9zlWCi1cQ2zyNMbc,0,刚刚好,8
2018-01-28,0,18189839,单身情歌,4
2018-01-28,oVdz505xOp9RXoaCmv4J8GFjekDI,0,夜夜夜夜,7
2018-01-28,oVdz504LGNcEmGTrqigN1amB1Lms,0,魔鬼中的天使,2
2018-01-28,oVdz508R7MYPiV8Xks4xZwg9tqR0,0,情非得已,1
2018-01-28,oVdz505Mp9lbJiIN9LjZ_trFPPjU,0,宁夏,3
2018-01-28,oVdz500CSHZ5z4zxmiVfpmJg0AzQ,0,类似爱情,2
2018-01-28,oVdz50974JPutyO1PqEg2kvzemhg,0,你就不要想起我,11
2018-01-28,oVdz5081gi9dDE2aiaoynD5ukhNA,0,霍元甲,1
2018-01-28,oVdz507AYzyPY76ChHQY1fxeU0hQ,0,K歌之王,8
2018-01-28,0,17977447,那就这样吧,5
2018-01-28,oVdz505iQh5sm0ITcraBOEy324rs,0,突然好想你,3
2018-01-28,oVdz505Mp9lbJiIN9LjZ_trFPPjU,0,红豆,3
2018-01-28,oVdz50yg-OvotBk-gK_FfvvRKJys,0,葡萄成熟时,3
2018-01-28,oVdz500CSHZ5z4zxmiVfpmJg0AzQ,0,亲爱的那不是爱情,2
2018-01-28,oVdz50_xZ4FGHEiwzlq_G32Z-2GI,0,泡沫,1
2018-01-28,oVdz50wOw3h2GmqOHyQKHwuYmo6w,0,一千零一个愿望,13
2018-01-28,oVdz507g42VL5UTFBPGcyqtwYVlo,0,最初的梦想,7
2018-01-28,oVdz5030X-ZBGESQZYNxsvr-vrmU,0,九张机,9
2018-01-28,oVdz50--mMctOOTi5TuVzUtDmgPw,0,第一次,5
2018-01-28,oVdz502QVmGc-kYAATbSCjZ1fU7k,0,最初的梦想,10
2018-01-28,oVdz5033ezt3v_j0X1Rn34euKTyU,0,小星星,8
2018-01-28,oVdz50_zPRwne17Kz79o4P0DuXE8,0,天下,1
2018-01-28,oVdz50yIx-cLY2pT26Z1UBNx0UxQ,0,算你狠,9
2018-01-28,oVdz506miMa5YXCh9ktmev7bO4us,0,一个人的寂寞两个人的错,5
2018-01-28,oVdz509RxdFcaSYeWbLGGj444HQ4,0,花好月圆,1
